Date,DRP** mg/L P,Month,NH3 mg/L N,NO2 mg/L N,NO3 mg/L N,PO4 mg/L P,SKN mg/L N,TDN mg/L N,TDP mg/L P,TKN mg/L N,TN mg/L N,TP mg/L P,TSS mg/L,Year,flow mgd,pH,peak_flow mgd,temperature degC,urea* mg/L N
2006-11-24,,11,,,2.92,3.34,,,,33.36,,3.61,5.5,2006,6.6,,,,
2006-11-25,,11,,,2.92,3.34,,,,33.36,,3.61,5,2006,6.6,,,,
2006-11-26,,11,,,2.92,3.34,,,,33.36,,3.61,11,2006,10,,,,
2006-11-27,,11,,,2.92,3.34,,,,33.36,,3.61,14.2,2006,10.6,7.1,,18.9,
2006-11-28,,11,,,2.92,3.34,,,,33.36,,3.61,7.2,2006,8.7,,,,
2006-11-29,,11,35,,2.92,3.34,,,,33.36,,3.61,5,2006,8,7.3,,18.7,
2006-11-30,,11,,,2.92,3.34,,,,33.36,,3.61,4,2006,7.2,,,,
2006-12-01,,12,,,2.92,3.34,,,,33.36,,3.61,6,2006,7.2,7.4,,18.5,
2006-12-02,,12,,,2.92,3.34,,,,33.36,,3.61,7,2006,7,,,,
2006-12-03,,12,,,2.92,3.34,,,,33.36,,3.61,4,2006,7.3,,,,
2006-12-04,,12,,,2.92,3.34,,,,33.36,,3.61,8,2006,7.4,7.3,,19,
2006-12-05,,12,,,2.92,3.34,,,,33.36,,3.61,9.2,2006,6.9,,,,
2006-12-06,,12,,,2.92,3.34,,,,33.36,,3.61,12.5,2006,6.8,,,,
2006-12-07,,12,35,,2.92,3.34,,,,33.36,,3.61,13.5,2006,6.7,7.3,,19.2,
2006-12-08,,12,,,2.92,3.34,,,,33.36,,3.61,17.8,2006,8.1,7.3,,19.4,
2006-12-09,,12,,,2.92,3.34,,,,33.36,,3.61,15.5,2006,14.2,,,,
2006-12-10,,12,,,2.92,3.34,,,,33.36,,3.61,21,2006,15.1,,,,
2006-12-11,,12,,,2.92,3.34,,,,33.36,,3.61,15.2,2006,10.9,7.2,,17.7,
2006-12-12,,12,,,2.92,3.34,,,,33.36,,3.61,14,2006,23.8,,,,
2006-12-13,,12,15.8,,2.92,3.34,,,,33.36,,3.61,14.5,2006,12.6,7.2,,17.9,
2006-12-14,,12,,,2.92,3.34,,,,33.36,,3.61,5.5,2006,10.8,,,,
2006-12-15,,12,,,2.92,3.34,,,,33.36,,3.61,4.8,2006,11,7.3,,18.2,
2006-12-16,,12,,,2.92,3.34,,,,33.36,,3.61,9.5,2006,9.7,,,,
2006-12-17,,12,,,2.92,3.34,,,,33.36,,3.61,7.5,2006,9,,,,
2006-12-18,,12,,,2.92,3.34,,,,33.36,,3.61,6.3,2006,8.3,7.4,,17.3,
2006-12-19,,12,,,2.92,3.34,,,,33.36,,3.61,5.8,2006,8,,,,
2006-12-20,,12,,,2.92,3.34,,,,33.36,,3.61,8.2,2006,8.2,,,,
2006-12-21,,12,27.7,,2.92,3.34,,,,33.36,,3.61,9.2,2006,10.1,7.3,,18.3,
2006-12-22,,12,,,2.92,3.34,,,,33.36,,3.61,7.7,2006,10.3,7.2,,17.6,
2006-12-23,,12,,,2.92,3.34,,,,33.36,,3.61,6,2006,9,,,,
2006-12-24,,12,,,2.92,3.34,,,,33.36,,3.61,9,2006,8.5,,,,
2006-12-25,,12,,,2.92,3.34,,,,33.36,,3.61,4,2006,7.6,,,,
2006-12-26,,12,,,2.92,3.34,,,,33.36,,3.61,5.8,2006,15.1,7.3,,17.8,
2006-12-27,,12,10.4,,2.92,3.34,,,,33.36,,3.61,25.2,2006,19.7,7,,15.5,
2006-12-28,,12,,,2.92,3.34,,,,33.36,,3.61,8.2,2006,12.7,,,,
2006-12-29,,12,,,2.92,3.34,,,,33.36,,3.61,6.5,2006,10.7,7.2,,16.6,
2006-12-30,,12,,,2.92,3.34,,,,33.36,,3.61,6,2006,9.5,,,,
2006-12-31,,12,,,2.92,3.34,,,,33.36,,3.61,8.5,2006,8.9,,,,
2007-01-01,,1,,,2.92,3.34,,,,33.36,,3.61,8.5,2007,8.4,,,,
2007-01-02,,1,,,2.92,3.34,,,,33.36,,3.61,9,2007,8.6,7.2,,17.1,
2007-01-03,,1,30.1,,2.92,3.34,,,,33.36,,3.61,10,2007,8.4,7.3,,17.4,
2007-01-04,,1,,,2.92,3.34,,,,33.36,,3.61,7.8,2007,8.6,,,,
2007-01-05,,1,,,2.92,3.34,,,,33.36,,3.61,7.5,2007,8,7.3,,16.4,
2007-01-06,,1,,,2.92,3.34,,,,33.36,,3.61,8.5,2007,7.8,,,,
2007-01-07,,1,,,2.92,3.34,,,,33.36,,3.61,9,2007,7.8,,,,
2007-01-08,,1,,,2.92,3.34,,,,33.36,,3.61,9,2007,7.8,7.2,,17.5,
2007-01-09,,1,,,2.92,3.34,,,,33.36,,3.61,7,2007,7.6,,,,
2007-01-10,,1,,,2.92,3.34,,,,33.36,,3.61,8.2,2007,7.6,,,,
2007-01-11,,1,33.2,,2.92,3.34,,,,33.36,,3.61,4.8,2007,7.4,7.2,,16.7,
2007-01-12,,1,,,2.92,3.34,,,,33.36,,3.61,7.8,2007,7.3,7.3,,16.5,
2007-01-13,,1,,,2.92,3.34,,,,33.36,,3.61,5.5,2007,7.3,,,,
2007-01-14,,1,,,2.92,3.34,,,,33.36,,3.61,6,2007,7.1,,,,
2007-01-15,,1,,,2.92,3.34,,,,33.36,,3.61,10,2007,7.3,,,,
2007-01-16,,1,,,2.92,3.34,,,,33.36,,3.61,5.2,2007,7.2,7.1,,16.3,
2007-01-17,,1,43.1,,2.92,3.34,,,,33.36,,3.61,4,2007,7.3,7.2,,16.7,
2007-01-18,,1,,,2.92,3.34,,,,33.36,,3.61,5.3,2007,8.3,,,,
2007-01-19,,1,,,2.92,3.34,,,,33.36,,3.61,6.3,2007,7.1,7.3,,16.2,
2007-01-20,,1,,,2.92,3.34,,,,33.36,,3.61,8,2007,7.2,,,,
2007-01-21,,1,,,2.92,3.34,,,,33.36,,3.61,16.5,2007,7.2,,,,
2007-01-22,,1,,,2.92,3.34,,,,33.36,,3.61,10.2,2007,7.1,7.2,,17.3,
2007-01-23,,1,,,2.92,3.34,,,,33.36,,3.61,7.2,2007,7.2,,,,
2007-01-24,,1,36.2,,2.92,3.34,,,,33.36,,3.61,7.8,2007,6.9,7.2,,17.2,
2007-01-25,,1,,,2.92,3.34,,,,33.36,,3.61,8.5,2007,7.2,7.2,,17,
2007-01-26,,1,,,2.92,3.34,,,,33.36,,3.61,8.8,2007,7.7,,,,
2007-01-27,,1,,,2.92,3.34,,,,33.36,,3.61,8.5,2007,7.7,,,,
2007-01-28,,1,,,2.92,3.34,,,,33.36,,3.61,10,2007,7.3,,,,
2007-01-29,,1,,,2.92,3.34,,,,33.36,,3.61,7.8,2007,7.2,7.4,,17.3,
2007-01-30,,1,,,2.92,3.34,,,,33.36,,3.61,6.3,2007,7.7,,,,
2007-01-31,,1,34.6,,2.92,3.34,,,,33.36,,3.61,3.5,2007,7.1,7.3,,17.6,
2007-02-01,,2,,,2.92,3.34,,,,33.36,,3.61,5.8,2007,7,,,,
2007-02-02,,2,,,2.92,3.34,,,,33.36,,3.61,5.8,2007,6.6,7.4,,17.6,
2007-02-03,,2,,,2.92,3.34,,,,33.36,,3.61,9,2007,6.8,,,,
2007-02-04,,2,,,2.92,3.34,,,,33.36,,3.61,4,2007,7,,,,
2007-02-05,,2,,,2.92,3.34,,,,33.36,,3.61,4.5,2007,6.9,7.3,,17.4,
2007-02-06,,2,,,2.92,3.34,,,,33.36,,3.61,5.3,2007,6.8,,,,
2007-02-07,,2,37,,2.92,3.34,,,,33.36,,3.61,6.5,2007,7.8,7.3,,18,
2007-02-08,,2,,,2.92,3.34,,,,33.36,,3.61,7.5,2007,13.1,,,,
2007-02-09,,2,,,2.92,3.34,,,,33.36,,3.61,16,2007,33.5,7,,14.9,
2007-02-10,,2,,,2.92,3.34,,,,33.36,,3.61,29,2007,42.9,,,,
2007-02-11,,2,,,2.92,3.34,,,,33.36,,3.61,19.5,2007,28,,,,
2007-02-12,,2,,,2.92,3.34,,,,33.36,,3.61,6.5,2007,19.8,7,,15.3,
2007-02-13,,2,,,2.92,3.34,,,,33.36,,3.61,6.2,2007,17.2,,,,
2007-02-14,,2,,,2.92,3.34,,,,33.36,,3.61,5,2007,13.9,,,,
2007-02-15,,2,18.1,,2.92,3.34,,,,33.36,,3.61,5,2007,12,7.1,,16.6,
2007-02-16,,2,,,2.92,3.34,,,,33.36,,3.61,3.8,2007,11.3,7.2,,16.6,
2007-02-17,,2,,,2.92,3.34,,,,33.36,,3.61,2,2007,10.2,,,,
2007-02-18,,2,,,2.92,3.34,,,,33.36,,3.61,3,2007,9.5,,,,
2007-02-19,,2,,,2.92,3.34,,,,33.36,,3.61,2,2007,9.2,,,,
2007-02-20,,2,,,2.92,3.34,,,,33.36,,3.61,2.2,2007,8.7,7.2,,17,
2007-02-21,,2,29.5,,2.92,3.34,,,,33.36,,3.61,5,2007,8.8,7.4,,17.4,
2007-02-22,,2,,,2.92,3.34,,,,33.36,,3.61,5.2,2007,17,,,,
2007-02-23,,2,,,2.92,3.34,,,,33.36,,3.61,11.2,2007,13.3,7,,16,
2007-02-24,,2,,,2.92,3.34,,,,33.36,,3.61,3,2007,13.6,,,,
2007-02-25,,2,,,2.92,3.34,,,,33.36,,3.61,9,2007,20,,,,
2007-02-26,,2,,,2.92,3.34,,,,33.36,,3.61,9.8,2007,20.6,7,,15.7,
2007-02-27,,2,,,2.92,3.34,,,,33.36,,3.61,7.8,2007,22.8,,,,
2007-02-28,,2,12.9,,2.92,3.34,,,,33.36,,3.61,6,2007,18.2,7.1,,15.6,
2007-03-01,,3,,,2.92,3.34,,,,33.36,,3.61,3.8,2007,14.7,,,,
2007-03-02,,3,,,2.92,3.34,,,,33.36,,3.61,3.8,2007,12.6,7.1,,15.8,
2007-03-03,,3,,,2.92,3.34,,,,33.36,,3.61,2.5,2007,11.6,,,,
2007-03-04,,3,,,2.92,3.34,,,,33.36,,3.61,2,2007,11,,,,
2007-03-05,,3,,,2.92,3.34,,,,33.36,,3.61,4.5,2007,10.1,7.2,,17.5,
2007-03-06,,3,,,2.92,3.34,,,,33.36,,3.61,2.8,2007,9.6,,,,
2007-03-07,,3,28.6,,2.92,3.34,,,,33.36,,3.61,4.7,2007,9.3,7.2,,17.4,
2007-03-08,,3,,,2.92,3.34,,,,33.36,,3.61,4.7,2007,9,,,,
2007-03-09,,3,,,2.92,3.34,,,,33.36,,3.61,7,2007,8.7,7.3,,17.5,
2007-03-10,,3,,,2.92,3.34,,,,33.36,,3.61,2,2007,8.6,,,,
2007-03-11,,3,,,2.92,3.34,,,,33.36,,3.61,4.5,2007,8.5,,,,
2007-03-12,,3,,,2.92,3.34,,,,33.36,,3.61,6,2007,8.4,7.3,,18.5,
2007-03-13,,3,,,2.92,3.34,,,,33.36,,3.61,5.8,2007,8.2,,,,
2007-03-14,,3,33.5,,2.92,3.34,,,,33.36,,3.61,3.2,2007,8,7.3,,18.8,
2007-03-15,,3,,,2.92,3.34,,,,33.36,,3.61,3.8,2007,7.9,,,,
2007-03-16,,3,,,2.92,3.34,,,,33.36,,3.61,3.2,2007,7.9,7.4,,18.7,
2007-03-17,,3,,,2.92,3.34,,,,33.36,,3.61,2.5,2007,7.8,,,,
2007-03-18,,3,,,2.92,3.34,,,,33.36,,3.61,5,2007,7.6,,,,
2007-03-19,,3,,,2.92,3.34,,,,33.36,,3.61,5.2,2007,7.8,7.4,,18.6,
2007-03-20,,3,,,2.92,3.34,,,,33.36,,3.61,2.8,2007,7.7,,,,
2007-03-21,,3,35.3,,2.92,3.34,,,,33.36,,3.61,4,2007,7.7,7.4,,18.6,
2007-03-22,,3,,,2.92,3.34,,,,33.36,,3.61,3.5,2007,7.7,,,,
2007-03-23,,3,,,2.92,3.34,,,,33.36,,3.61,4.2,2007,7.6,7.4,,19,
2007-03-24,,3,,,2.92,3.34,,,,33.36,,3.61,4.5,2007,7.6,,,,
2007-03-25,,3,,,2.92,3.34,,,,33.36,,3.61,4,2007,7.5,,,,
2007-03-26,,3,,,2.92,3.34,,,,33.36,,3.61,5.2,2007,8.2,7.4,,19.4,
2007-03-27,,3,,,2.92,3.34,,,,33.36,,3.61,5.5,2007,7.7,,,,
2007-03-28,,3,33.5,,2.92,3.34,,,,33.36,,3.61,6.8,2007,7.8,7.4,,18.3,
2007-03-29,,3,,,2.92,3.34,,,,33.36,,3.61,8,2007,7.5,,,,
2007-03-30,,3,,,2.92,3.34,,,,33.36,,3.61,7.8,2007,7.2,7.4,,18.8,
2007-03-31,,3,,,2.92,3.34,,,,33.36,,3.61,7.5,2007,7.2,,,,
2007-04-01,,4,,,2.92,3.34,,,,33.36,,3.61,10.5,2007,7.3,,,,
2007-04-02,,4,,,2.92,3.34,,,,33.36,,3.61,11.8,2007,7.2,7.3,,18.9,
2007-04-03,,4,,,2.92,3.34,,,,33.36,,3.61,10.8,2007,7.1,,,,
2007-04-04,,4,35.8,,2.92,3.34,,,,33.36,,3.61,9.2,2007,7,7.3,,19.3,
2007-04-05,,4,,,2.92,3.34,,,,33.36,,3.61,16,2007,7,7.3,,19.3,
2007-04-06,,4,,,2.92,3.34,,,,33.36,,3.61,12,2007,7,,,,
2007-04-07,,4,,,2.92,3.34,,,,33.36,,3.61,13,2007,7,,,,
2007-04-08,,4,,,2.92,3.34,,,,33.36,,3.61,11.5,2007,6.8,,,,
2007-04-09,,4,,,2.92,3.34,,,,33.36,,3.61,15.5,2007,6.8,7.3,,19.6,
2007-04-10,,4,,,2.92,3.34,,,,33.36,,3.61,13.2,2007,6.6,,,,
2007-04-11,,4,35,,2.92,3.34,,,,33.36,,3.61,14.5,2007,6.7,7.3,,19.5,
2007-04-12,,4,,,2.92,3.34,,,,33.36,,3.61,13,2007,6.7,,,,
2007-04-13,,4,,,2.92,3.34,,,,33.36,,3.61,11.8,2007,6.7,7.4,,19.3,
2007-04-14,,4,,,2.92,3.34,,,,33.36,,3.61,6.5,2007,7.2,,,,
2007-04-15,,4,,,2.92,3.34,,,,33.36,,3.61,8,2007,7.1,,,,
2007-04-16,,4,,,2.92,3.34,,,,33.36,,3.61,8.8,2007,7,7.3,,19.6,
2007-04-17,,4,,,2.92,3.34,,,,33.36,,3.61,11,2007,6.8,,,,
2007-04-18,,4,30.2,,2.92,3.34,,,,33.36,,3.61,10.5,2007,6.9,7.4,,19,
2007-04-19,,4,,,2.92,3.34,,,,33.36,,3.61,9.2,2007,7.1,,,,
2007-04-20,,4,,,2.92,3.34,,,,33.36,,3.61,14.8,2007,8.4,7.4,,19.6,
2007-04-21,,4,,,2.92,3.34,,,,33.36,,3.61,11.5,2007,8.4,,,,
2007-04-22,,4,,,2.92,3.34,,,,33.36,,3.61,26.5,2007,14.9,,,,
2007-04-23,,4,,,2.92,3.34,,,,33.36,,3.61,25.5,2007,9.9,7,,18.4,
2007-04-24,,4,,,2.92,3.34,,,,33.36,,3.61,21,2007,8.5,,,,
2007-04-25,,4,24.1,,2.92,3.34,,,,33.36,,3.61,11.5,2007,8.2,7,,20.6,
2007-04-26,,4,,,2.92,3.34,,,,33.36,,3.61,14,2007,7.6,,,,
2007-04-27,,4,,,2.92,3.34,,,,33.36,,3.61,9.8,2007,7.6,7.3,,20.2,
2007-04-28,,4,,,2.92,3.34,,,,33.36,,3.61,10,2007,7.5,,,,
2007-04-29,,4,,,2.92,3.34,,,,33.36,,3.61,9.5,2007,7.2,,,,
2007-04-30,,4,,,2.92,3.34,,,,33.36,,3.61,15,2007,7.4,7.3,,20.1,
2007-05-01,,5,,,2.92,3.34,,,,33.36,,3.61,11.2,2007,7.2,,,,
2007-05-02,,5,35.7,,2.92,3.34,,,,33.36,,3.61,12,2007,7.4,7.2,,20.7,
2007-05-03,,5,,,2.92,3.34,,,,33.36,,3.61,11.5,2007,7.2,,,,
2007-05-04,,5,,,2.92,3.34,,,,33.36,,3.61,25.2,2007,10.7,7.1,,18.6,
2007-05-05,,5,,,2.92,3.34,,,,33.36,,3.61,16,2007,8.2,,,,
2007-05-06,,5,,,2.92,3.34,,,,33.36,,3.61,11,2007,7.8,,,,
2007-05-07,,5,,,2.92,3.34,,,,33.36,,3.61,10.5,2007,7.6,7.2,,21.4,
2007-05-08,,5,,,2.92,3.34,,,,33.36,,3.61,10,2007,7.4,,,,
2007-05-09,,5,25.9,,2.92,3.34,,,,33.36,,3.61,8.2,2007,7.1,7.1,,21,
2007-05-10,,5,,,2.92,3.34,,,,33.36,,3.61,6.5,2007,7,,,,
2007-05-11,,5,,,2.92,3.34,,,,33.36,,3.61,7.8,2007,6.9,7.1,,21,
2007-05-12,,5,,,2.92,3.34,,,,33.36,,3.61,7,2007,7,,,,
2007-05-13,,5,,,2.92,3.34,,,,33.36,,3.61,12.5,2007,7,,,,
2007-05-14,,5,,,2.92,3.34,,,,33.36,,3.61,14,2007,7,7.1,,21.2,
2007-05-15,,5,,,2.92,3.34,,,,33.36,,3.61,13.8,2007,6.9,,,,
2007-05-16,,5,35.8,,2.92,3.34,,,,33.36,,3.61,13,2007,7,7.2,,20.4,
2007-05-17,,5,,,2.92,3.34,,,,33.36,,3.61,8,2007,6.9,7.3,,21.1,
2007-05-18,,5,,,2.92,3.34,,,,33.36,,3.61,6.8,2007,7,,,,
2007-05-19,,5,,,2.92,3.34,,,,33.36,,3.61,7.5,2007,7.1,,,,
2007-05-20,,5,,,2.92,3.34,,,,33.36,,3.61,6,2007,6.6,,,,
2007-05-21,,5,,,2.92,3.34,,,,33.36,,3.61,20.8,2007,7,7.2,,21.6,
2007-05-22,,5,,,2.92,3.34,,,,33.36,,3.61,10.8,2007,6.8,,,,
2007-05-23,,5,,,2.92,3.34,,,,33.36,,3.61,8,2007,6.6,,,,
2007-05-24,,5,37.5,,2.92,3.34,,,,33.36,,3.61,9.8,2007,6.6,7.2,,21.3,
2007-05-25,,5,,,2.92,3.34,,,,33.36,,3.61,13.2,2007,6.5,7.2,,21.7,
2007-05-26,,5,,,2.92,3.34,,,,33.36,,3.61,6.5,2007,6.4,,,,
2007-05-27,,5,,,2.92,3.34,,,,33.36,,3.61,3.5,2007,6.3,,,,
2007-05-28,,5,,,2.92,3.34,,,,33.36,,3.61,5,2007,6.8,,,,
2007-05-29,,5,,,2.92,3.34,,,,33.36,,3.61,6.5,2007,6.8,7.2,,21.2,
2007-05-30,,5,39.8,,2.92,3.34,,,,33.36,,3.61,6.2,2007,6.6,7.2,,21.6,
2007-05-31,,5,,,2.92,3.34,,,,33.36,,3.61,5.5,2007,6.6,,,,
2007-06-01,,6,,,2.92,3.34,,,,33.36,,3.61,5.2,2007,6.6,7.1,,22,
2007-06-02,,6,,,2.92,3.34,,,,33.36,,3.61,5.5,2007,6.7,,,,
2007-06-03,,6,,,2.92,3.34,,,,33.36,,3.61,3.5,2007,6.8,,,,
2007-06-04,,6,,,2.92,3.34,,,,33.36,,3.61,7,2007,6.7,7.3,,22.3,
2007-06-05,,6,,,2.92,3.34,,,,33.36,,3.61,8.2,2007,6.5,,,,
2007-06-06,,6,37.9,,2.92,3.34,,,,33.36,,3.61,5.5,2007,6.5,7.2,,22,
2007-06-07,,6,,,2.92,3.34,,,,33.36,,3.61,6.5,2007,6.4,,,,
2007-06-08,,6,,,2.92,3.34,,,,33.36,,3.61,2.5,2007,6.6,7.1,,21.9,
2007-06-09,,6,,,2.92,3.34,,,,33.36,,3.61,3.5,2007,6.8,,,,
2007-06-10,,6,,,2.92,3.34,,,,33.36,,3.61,6.5,2007,6.6,,,,
2007-06-11,,6,,,2.92,3.34,,,,33.36,,3.61,8,2007,6.5,7.4,,22.4,
2007-06-12,,6,,,2.92,3.34,,,,33.36,,3.61,7.8,2007,6.5,,,,
2007-06-13,,6,40.5,,2.92,3.34,,,,33.36,,3.61,4,2007,6.5,7.3,,23.2,
2007-06-14,,6,,,2.92,3.34,,,,33.36,,3.61,5.8,2007,6.7,,,,
2007-06-15,,6,,,2.92,3.34,,,,33.36,,3.61,6.2,2007,7,7.2,,23.1,
2007-06-16,,6,,,2.92,3.34,,,,33.36,,3.61,4,2007,6.9,,,,
2007-06-17,,6,,,2.92,3.34,,,,33.36,,3.61,4,2007,6.9,,,,
2007-06-18,,6,,,2.92,3.34,,,,33.36,,3.61,6.8,2007,6.3,7.3,,23,
2007-06-19,,6,,,2.92,3.34,,,,33.36,,3.61,10.5,2007,6.3,7.3,,22.8,
2007-06-20,,6,45.5,,2.92,3.34,,,,33.36,,3.61,8.8,2007,6.3,,,,
2007-06-21,,6,,,2.92,3.34,,,,33.36,,3.61,7.8,2007,6.2,,,,
2007-06-22,,6,,,2.92,3.34,,,,33.36,,3.61,9.2,2007,6.2,7.3,,23.6,
2007-06-23,,6,,,2.92,3.34,,,,33.36,,3.61,7,2007,5.9,,,,
2007-06-24,,6,,,2.92,3.34,,,,33.36,,3.61,10.5,2007,6.2,,,,
2007-06-25,,6,,,2.92,3.34,,,,33.36,,3.61,10.5,2007,6.3,7.3,,23.4,
2007-06-26,,6,,,2.92,3.34,,,,33.36,,3.61,16.8,2007,6.3,,,,
2007-06-27,,6,40,,2.92,3.34,,,,33.36,,3.61,10.2,2007,6.3,7.3,,23.4,
2007-06-28,,6,,,2.92,3.34,,,,33.36,,3.61,10.8,2007,6.3,,,,
2007-06-29,,6,,,2.92,3.34,,,,33.36,,3.61,8.5,2007,6.3,7.3,,24.2,
2007-06-30,,6,,,2.92,3.34,,,,33.36,,3.61,6,2007,6.3,,,,
2007-07-01,,7,,,2.92,3.34,,,,33.36,,3.61,9,2007,6.3,,,,
2007-07-02,,7,,,2.92,3.34,,,,33.36,,3.61,13.5,2007,6.1,7.3,,23.6,
2007-07-03,,7,,,2.92,3.34,,,,33.36,,3.61,11,2007,6.1,,,,
2007-07-04,,7,,,2.92,3.34,,,,33.36,,3.61,8.8,2007,5.8,,,,
2007-07-05,,7,41.6,,2.92,3.34,,,,33.36,,3.61,7.2,2007,6.1,7.3,,24.4,
2007-07-06,,7,,,2.92,3.34,,,,33.36,,3.61,3.8,2007,5.8,7.3,,23.8,
2007-07-07,,7,,,2.92,3.34,,,,33.36,,3.61,4.5,2007,6.4,,,,
2007-07-08,,7,,,2.92,3.34,,,,33.36,,3.61,4.5,2007,6.1,,,,
2007-07-09,,7,,,2.92,3.34,,,,33.36,,3.61,9.2,2007,6.3,7.4,,23.4,
2007-07-10,,7,,,2.92,3.34,,,,33.36,,3.61,2.2,2007,6.3,,,,
2007-07-11,,7,37.8,,2.92,3.34,,,,33.36,,3.61,6.2,2007,6.3,7.3,,23.9,
2007-07-12,,7,,,2.92,3.34,,,,33.36,,3.61,5.2,2007,7.5,,,,
2007-07-13,,7,,,2.92,3.34,,,,33.36,,3.61,6.5,2007,6.5,7.3,,24.2,
2007-07-14,,7,,,2.92,3.34,,,,33.36,,3.61,3.5,2007,6.1,,,,
2007-07-15,,7,,,2.92,3.34,,,,33.36,,3.61,4,2007,6,,,,
2007-07-16,,7,,,2.92,3.34,,,,33.36,,3.61,8.8,2007,6,7.3,,24.1,
2007-07-17,,7,,,2.92,3.34,,,,33.36,,3.61,6.2,2007,6,,,,
2007-07-18,,7,37.5,,2.92,3.34,,,,33.36,,3.61,4.8,2007,5.9,7.2,,25,
2007-07-19,,7,,,2.92,3.34,,,,33.36,,3.61,5.8,2007,5.8,,,,
2007-07-20,,7,,,2.92,3.34,,,,33.36,,3.61,5.2,2007,5.8,7.4,,24.7,
2007-07-21,,7,,,2.92,3.34,,,,33.36,,3.61,4.5,2007,5.8,,,,
2007-07-22,,7,,,2.92,3.34,,,,33.36,,3.61,4.5,2007,5.8,,,,
2007-07-23,,7,,,2.92,3.34,,,,33.36,,3.61,6.8,2007,5.9,7.4,,25.2,
2007-07-24,,7,,,2.92,3.34,,,,33.36,,3.61,4.5,2007,5.8,,,,
2007-07-25,,7,36.3,,2.92,3.34,,,,33.36,,3.61,3.8,2007,5.8,7.4,,24.8,
2007-07-26,,7,,,2.92,3.34,,,,33.36,,3.61,3.5,2007,5.8,,,,
2007-07-27,,7,,,2.92,3.34,,,,33.36,,3.61,3.2,2007,5.8,7.4,,24.2,
2007-07-28,,7,,,2.92,3.34,,,,33.36,,3.61,5,2007,5.8,,,,
2007-07-29,,7,,,2.92,3.34,,,,33.36,,3.61,5.5,2007,5.9,,,,
2007-07-30,,7,,,2.92,3.34,,,,33.36,,3.61,5.5,2007,6,7.4,,24.2,
2007-07-31,,7,,,2.92,3.34,,,,33.36,,3.61,6.5,2007,6,,,,
2007-08-01,,8,37.2,,2.92,3.34,,,,33.36,,3.61,5.8,2007,5.9,7.4,,24,
2007-08-02,,8,,,2.92,3.34,,,,33.36,,3.61,8.2,2007,5.9,,,,
2007-08-03,,8,,,2.92,3.34,,,,33.36,,3.61,6.5,2007,5.4,7.4,,24.2,
2007-08-04,,8,,,2.92,3.34,,,,33.36,,3.61,5,2007,6,,,,
2007-08-05,,8,,,2.92,3.34,,,,33.36,,3.61,4,2007,5.6,,,,
2007-08-06,,8,,,2.92,3.34,,,,33.36,,3.61,4,2007,5.9,,,,
2007-08-07,,8,,,2.92,3.34,,,,33.36,,3.61,3.2,2007,5.9,7.4,,24,
2007-08-08,,8,36.3,,2.92,3.34,,,,33.36,,3.61,4,2007,5.9,7.5,,24.1,
2007-08-09,,8,,,2.92,3.34,,,,33.36,,3.61,3.8,2007,5.9,,,,
2007-08-10,,8,,,2.92,3.34,,,,33.36,,3.61,3.2,2007,6.3,7.5,,23.2,
2007-08-11,,8,,,2.92,3.34,,,,33.36,,3.61,6.5,2007,6.2,,,,
2007-08-12,,8,,,2.92,3.34,,,,33.36,,3.61,4.5,2007,5.9,,,,
2007-08-13,,8,,,2.92,3.34,,,,33.36,,3.61,8,2007,6,7.5,,24.1,
2007-08-14,,8,,,2.92,3.34,,,,33.36,,3.61,5,2007,5.9,,,,
2007-08-15,,8,34.6,,2.92,3.34,,,,33.36,,3.61,6.2,2007,5.8,7.5,,24.1,
2007-08-16,,8,,,2.92,3.34,,,,33.36,,3.61,7,2007,5.8,,,,
2007-08-17,,8,,,2.92,3.34,,,,33.36,,3.61,5.2,2007,5.8,7.5,,24.4,
2007-08-18,,8,,,2.92,3.34,,,,33.36,,3.61,5.5,2007,5.8,,,,
2007-08-19,,8,,,2.92,3.34,,,,33.36,,3.61,6.5,2007,5.8,,,,
2007-08-20,,8,,,2.92,3.34,,,,33.36,,3.61,8,2007,6,7.5,,24.7,
2007-08-21,,8,,,2.92,3.34,,,,33.36,,3.61,6.8,2007,5.8,,,,
2007-08-22,,8,36,,2.92,3.34,,,,33.36,,3.61,4.5,2007,5.5,7.5,,24.6,
2007-08-23,,8,,,2.92,3.34,,,,33.36,,3.61,8.5,2007,6.3,,,,
2007-08-24,,8,,,2.92,3.34,,,,33.36,,3.61,5.2,2007,5.8,7.5,,23.8,
2007-08-25,,8,,,2.92,3.34,,,,33.36,,3.61,2.5,2007,5.9,,,,
2007-08-26,,8,,,2.92,3.34,,,,33.36,,3.61,6.5,2007,6,,,,
2007-08-27,,8,,,2.92,3.34,,,,33.36,,3.61,7.5,2007,6.1,7.4,,24.3,
2007-08-28,,8,,,2.92,3.34,,,,33.36,,3.61,8.7,2007,6,,,,
2007-08-29,,8,32.6,,2.92,3.34,,,,33.36,,3.61,8.5,2007,5.9,7.4,,25.5,
2007-08-30,,8,,,2.92,3.34,,,,33.36,,3.61,5.8,2007,6,,,,
2007-08-31,,8,,,2.92,3.34,,,,33.36,,3.61,3.2,2007,5.9,7.4,,25.3,
2007-09-01,,9,,,2.92,3.34,,,,33.36,,3.61,3,2007,5.8,,,,
2007-09-02,,9,,,2.92,3.34,,,,33.36,,3.61,3.5,2007,5.5,,,,
